timestamp,room_temperature,room_humidity,lighting_intensity,room_air_quality,room_CO2,room_occupancy,occupant_id,lighting_control,HVAC_temperature,air_quality_control,energy_consumption,energy_cost,predicted_entry_time,predicted_exit_time,energy_efficiency,moho
2024-02-05 11:15:00,21.06169555339138,35.59140217052759,155.69814844703808,47.059170069047134,369.3435342956483,0,7,78.29236142575724,20.645182044447125,78.82752081708297,0.7651232614457395,0.0918147913734887,5,10,0,0
2024-02-05 11:30:00,20.909124836035502,45.58362758773533,312.96827291008685,52.4258489809922,414.1504481256252,0,1,44.26548482604331,22.151582140211957,25.903514410334715,0.9950559456545848,0.1194067134785501,3,2,0,0
2024-02-05 11:45:00,20.91702254926717,48.87872476123499,264.4382410402826,46.68099931337538,375.98281379402994,0,6,48.52667423426216,21.37352516403572,70.8676719965507,1.3465344931234051,0.1615841391748086,7,1,1,0
2024-02-05 12:00:00,21.521211214797688,37.708630176910006,238.93733050353708,54.65398101180561,438.6086108813517,0,7,77.79094067485369,24.43875762335844,21.48546064249981,1.0051657115227326,0.1206198853827279,4,7,1,0
2024-02-05 12:15:00,22.62378215816119,43.519178458289446,459.933338274909,48.09054771147739,439.5689944266617,0,6,38.23633310616279,20.202928560673477,4.033016105151299,1.2480347393415887,0.1497641687209906,1,12,1,0
2024-02-05 12:30:00,22.15972509321058,48.73232446382063,108.7293587101958,41.36706400619917,379.7287204281327,1,6,44.31273453229145,24.568637470032296,20.113654259037727,0.6389599052489162,0.0766751886298699,12,2,0,0
2024-02-05 12:45:00,21.45614570099021,35.50918967878698,365.5158744702357,55.67519684968215,372.99937539632407,0,2,37.619046876962216,24.164970692765003,17.86288767542995,0.7524138129765602,0.0902896575571872,12,10,0,0
2024-02-05 13:00:00,23.059264473611897,45.4613040087026,485.35777368542017,45.71516649185412,391.1303972066231,1,6,36.734051527728,21.48785358220408,33.77479967348472,1.2317760950376724,0.1478131314045206,6,5,1,0
2024-02-05 13:15:00,20.69746930326021,39.46023511058826,324.0672733847368,48.65533759198525,374.05315851801487,0,4,52.59465769014594,23.94645327338552,41.84494971754581,0.664734008887724,0.0797680810665268,6,5,0,0
2024-02-05 13:30:00,21.46072324267609,48.865942930647954,474.7289848132367,53.70887766443804,417.2383843291704,0,9,80.87994445011508,20.156067801693737,50.8538891497708,0.8513559346549268,0.1021627121585912,7,3,0,0
2024-02-05 13:45:00,21.831809216468457,49.56587367748052,120.9031517144095,46.64912314297424,432.6064684548286,0,1,36.176831192256586,24.83432775146697,47.675387550832816,0.7648662578135714,0.0917839509376285,11,3,0,0
2024-02-05 14:00:00,22.28034992108518,49.16399733670151,267.5173276296646,41.13171312293432,417.3092130911217,0,8,52.42547205377367,22.632974712948947,27.06746059652893,0.8498616942224785,0.1019834033066974,8,13,0,0
2024-02-05 14:15:00,23.925879806965067,42.11321324986196,204.0631163848205,47.47842094025627,432.435044724935,0,5,67.07273254426008,21.516405130327225,2.9170668574074465,1.2083240490779703,0.1449988858893564,3,12,1,0
2024-02-05 14:30:00,20.9983689107918,47.9306397648397,392.328385992292,58.88897165388607,389.6992162207474,0,1,26.9439446303655,21.812916062973382,60.51016222371507,0.867847181142801,0.1041416617371361,14,3,0,0
2024-02-05 14:45:00,22.571172192068055,47.668240978026056,492.5188361988986,52.83468794597116,365.6316970708861,0,4,27.752280490239254,20.332026767302487,39.57448298473544,1.0552633226079402,0.1266315987129528,6,6,1,1
2024-02-05 15:00:00,22.96207284431021,39.78650709864883,202.61202497769912,53.42958297334414,423.7950947397592,0,1,93.34131270234548,24.9467475702102,29.86721573875497,0.5999318770544096,0.0719918252465291,10,14,0,0
2024-02-05 15:15:00,20.23225206359999,47.43373211226016,361.6698405896298,52.6456430727528,386.0474505141554,1,6,72.35345733310886,20.196459725753463,86.69410428305123,1.3050176932346278,0.1566021231881553,2,4,1,0
2024-02-05 15:30:00,23.037724259507197,35.55511452073239,179.23905310389603,43.979842779188736,417.12708252291327,0,2,57.71866762233089,23.274535615739296,74.67433077981597,0.8698886256481249,0.1043866350777749,13,13,0,0
2024-02-05 15:45:00,20.852620618436458,43.9440481772308,326.13210182864395,48.3666772820456,377.06439419817656,1,5,64.7720054420612,22.21367963853229,85.77655483724422,1.1485341590333424,0.1378240990840011,14,3,1,0
2024-02-05 16:00:00,20.3252579649264,38.45013255931555,285.5729946753345,55.01879596726637,358.1229634806673,0,7,2.929944310341837,24.744581090943576,49.4982794712461,1.2253896016618326,0.1470467521994199,9,2,1,0
2024-02-05 16:15:00,24.74442768626667,36.80850328665918,488.8021318526148,42.027457951063184,449.2581795487764,1,2,61.81029655616969,21.229998701533976,13.093125212677748,0.7096609221117004,0.085159310653404,2,13,0,0
2024-02-05 16:30:00,24.8281601653728,36.15429802443813,343.41090907858666,45.55705552179425,365.6201507930599,0,6,50.95088732242019,22.660434119690056,69.62214361212725,1.38467498495335,0.166160998194402,3,3,1,0
2024-02-05 16:45:00,24.041986740582303,45.444331638172095,239.8025488347275,45.526382169317074,448.8420993963481,0,6,54.574967977943565,22.411781042913766,20.607377993717524,1.116224251606953,0.1339469101928343,12,4,1,0
2024-02-05 17:00:00,21.52306884586685,40.09812445652099,145.63831395517334,48.64037855189012,447.7279932566447,0,5,35.94238268308171,23.514332220250505,44.12296690917168,0.9287251417514816,0.1114470170101777,13,6,0,0
2024-02-05 17:15:00,20.48836057003192,45.87150157293142,160.49873149397382,59.6073748188437,429.38181039080393,1,5,8.14738977129419,20.3400511597621,6.5000788948888495,0.6823351835782195,0.0818802220293863,10,4,0,0
2024-02-05 17:30:00,23.421165132560784,35.980345111984136,190.12677198049403,41.35005093367644,415.94229620819976,1,3,19.33392336120522,20.968945650116773,82.53084024229824,1.4423009379012068,0.1730761125481448,12,8,1,0
2024-02-05 17:45:00,22.20076246869801,39.72935506745915,200.3866645361192,50.3740198876119,407.7807050251085,1,10,95.07447132126715,21.07282410046425,12.594064104750055,1.255068204131625,0.150608184495795,12,3,1,0
2024-02-05 18:00:00,20.610191174223893,43.09236938563006,440.2464231364551,43.58729364024421,436.6101545377835,1,10,40.8699562270934,23.69075377420845,90.30975070493096,0.7080245627332489,0.0849629475279898,2,12,0,0
2024-02-05 18:15:00,22.47588455055635,46.86084747258445,324.48911531301,59.413530908194886,378.9439521619488,0,2,46.66831558308642,20.9456934816337,86.42306022615571,0.8377107747242245,0.1005252929669069,9,3,0,0
2024-02-05 18:30:00,20.17194260557609,39.78128754398105,309.35636454974656,42.266070094549285,396.7681212484877,0,7,5.270978985343899,22.86745881945488,46.4582764439246,1.3096742580880734,0.1571609109705688,1,3,1,0
2024-02-05 18:45:00,24.54660201039391,44.38837064655514,145.90754874768697,48.072020047231824,411.9389969366502,0,1,3.756622954398059,21.07621910250477,74.43682043039907,1.195677663215339,0.1434813195858406,5,8,1,0
2024-02-05 19:00:00,21.293899908000085,48.28966622354281,444.055877339774,54.75769969669212,391.11904758694914,1,6,71.71814470467577,24.308124750419893,61.94450738181533,1.2657842927157243,0.1518941151258869,1,4,1,0
2024-02-05 19:15:00,23.31261142176991,44.23794782273457,389.1257212833935,54.0910885605489,392.7486454090268,0,6,53.80946641211113,24.710927272448192,80.30756423377449,0.9412011022129324,0.1129441322655518,5,1,0,0
2024-02-05 19:30:00,21.558555380447054,38.49439212130451,127.06734476000064,48.45457273787865,383.02846675020845,1,3,50.87059842162667,22.5924648747112,43.180510078591205,1.2164762626421668,0.14597715151706,8,2,1,0
2024-02-05 19:45:00,22.600340105889053,35.36601172334807,383.1340388919075,46.93048335905437,406.4231816684536,1,2,24.312453042266867,21.76154442104589,78.580848424435,0.8864937228639137,0.1063792467436696,8,13,0,0
2024-02-05 20:00:00,22.7335513967164,48.05148310851395,317.41528693705845,47.95224757105741,435.0574528015116,1,2,74.47507316299222,21.170288875087497,46.2456817065148,0.7112629169381964,0.0853515500325835,11,14,0,1
2024-02-05 20:15:00,20.92427227762764,35.31904116275581,132.6901382987113,45.28552526317279,370.1528378006313,1,9,16.82365791084919,20.248905007615217,94.0965787842794,1.13267703484136,0.1359212441809631,8,10,1,0
2024-02-05 20:30:00,24.847923138822797,48.12052509026299,283.3202566114626,44.106658774136,443.44330387534416,1,5,18.993474366102003,21.34250038098748,48.63721008251476,1.476013925598794,0.1771216710718552,2,13,1,1
2024-02-05 20:45:00,23.875664116805574,42.93405701040818,293.8785148520188,49.6607939511778,418.90876537482296,0,7,46.07121713482755,23.27117889972659,46.26192719337296,0.8106009713953296,0.0972721165674395,8,13,0,0
2024-02-05 21:00:00,24.697494707820944,49.08601547769344,166.30981606531032,45.37067512135215,432.327321268003,1,5,28.62798621119409,22.668084656546053,78.50718615635127,0.9609695922125396,0.1153163510655047,12,14,0,1
2024-02-05 21:15:00,24.474136752138243,46.98174853660498,478.2792588001129,45.74923329794501,405.6190692630012,1,7,24.74629812331464,24.72020639140464,82.15776917608379,1.1740013710698536,0.1408801645283824,5,2,1,1
2024-02-05 21:30:00,22.989499894055427,49.96901165800006,439.9901485922648,53.13512126949114,427.95167014240633,0,4,64.52376445533316,21.981386312458504,55.44891143211708,1.041506282122488,0.1249807538546985,1,14,1,1
2024-02-05 21:45:00,24.609371175115584,40.26067723177565,367.6089349316433,59.37074663399784,351.6200397339467,1,8,65.09717452185446,23.469316711641973,17.97978134950754,1.3434277957090492,0.1612113354850859,7,3,1,0
2024-02-05 22:00:00,20.4424625102596,46.5078243339669,284.9182244002429,52.0727440111875,431.8380424779536,1,10,82.45170697999292,22.446613737375607,46.77582309575795,1.261742706469516,0.1514091247763419,13,6,1,0
2024-02-05 22:15:00,20.97991431209573,41.02896370413863,264.70621663380336,41.539589341299326,354.0138859085367,0,10,41.77085669729759,22.562881079621057,96.80725029096784,0.558297203862357,0.0669956644634828,6,8,0,0
2024-02-05 22:30:00,20.22613644455269,42.19813430455864,360.3893868603817,41.51167227708134,438.99133763628623,0,7,7.308509102615024,21.338871573020587,75.29861930391851,1.498421233923774,0.1798105480708529,5,12,1,0
2024-02-05 22:45:00,21.62665165381632,44.41258194827555,318.1727477627622,59.02846441691132,449.1962747238644,0,10,27.366638492145768,22.27475388421,81.11626038791321,1.2524024537194671,0.150288294446336,1,1,1,0
2024-02-05 23:00:00,21.94338644844741,48.10515671279508,124.90924235275423,45.94581580614667,379.4067462176778,1,5,98.00054631968167,22.353924985063536,3.282549881924013,1.3639033162941132,0.1636683979552936,14,9,1,0
2024-02-05 23:15:00,21.35674515886948,49.76125203798943,305.0010595081327,41.84133972164951,371.03185562857936,0,6,59.62585752327021,23.53321260874467,46.78594626341599,1.1511977120953465,0.1381437254514415,14,1,1,0
2024-02-05 23:30:00,24.143687545759647,46.524101207967774,422.5614468931358,51.98089174300763,426.5363363858041,0,5,70.97370848010203,24.703199995930568,64.66211336575553,1.3562851280467625,0.1627542153656114,1,10,1,1
2024-02-05 23:45:00,21.78376663346795,41.26650173251001,283.6959510387832,52.47297556580532,375.3026340920253,0,7,0.7357829625414536,21.64660638741252,83.00326836280748,0.6123829749287094,0.0734859569914451,6,2,0,0
2024-02-06 00:00:00,21.404672548436903,41.32035503415605,120.78263102170736,52.97009640237376,436.55623831722033,1,2,51.820573218252086,20.211002342906493,4.927365358277147,0.8477378355593156,0.1017285402671178,10,3,0,0
2024-02-06 00:15:00,22.71348041579124,46.063734523833375,414.5112797536132,45.34804055715082,360.2842592157477,0,5,3.752865753180312,22.4814756275032,85.24388856418732,1.3764209436044927,0.1651705132325391,12,7,1,0
2024-02-06 00:30:00,20.70462112487381,38.58165718652454,180.54551285438976,40.3022136842895,362.5955196379358,1,10,56.9230212091448,22.722306660745843,54.84009367419117,0.7016552112668922,0.084198625352027,7,9,0,0
2024-02-06 00:45:00,24.0109849037702,36.65711169697092,203.4483339552155,59.30030738908944,447.9151555100616,1,3,92.07708496360752,20.842202755659574,19.731397057605992,0.5782420985800227,0.0693890518296027,10,3,0,0
2024-02-06 01:00:00,20.372753218398856,40.31933236461165,165.88254137291835,45.01786091382205,417.3838898270005,0,9,96.8419130500408,23.80232303138033,31.72552164497,1.2881189399452189,0.1545742727934262,10,8,1,0
2024-02-06 01:15:00,24.934434683002586,39.30858487481122,232.08602594859903,53.52052576105095,434.68872244289525,1,6,54.055267538892416,24.924645542207458,28.19295517515608,1.3354861556432962,0.1602583386771955,1,9,1,0
2024-02-06 01:30:00,23.861223846483288,39.44462180683985,402.700602275454,54.13259739757419,382.4329377351518,1,10,45.8204805252216,24.728873585042304,53.08590342884758,0.6626522181899006,0.079518266182788,9,10,0,0
2024-02-06 01:45:00,20.993578407670864,38.50411626574865,307.7543438015749,52.20014834158971,417.6483749520604,0,3,94.5017094248494,20.98553019411826,5.168567991113182,1.3543459827827156,0.1625215179339258,4,7,1,0
2024-02-06 02:00:00,20.027610585618014,35.631397844545425,181.95250966028505,46.258147884272965,409.4241827308597,1,7,67.3609831996695,24.376816199503804,15.853615849992352,1.1867677955971696,0.1424121354716603,5,4,1,0
2024-02-06 02:15:00,24.07730714227417,35.26810902100121,451.1320312608164,45.42192507528132,410.3150120122947,0,4,6.489927953840946,23.522468182058425,81.26930433757823,1.020082683216584,0.12240992198599,2,4,1,0
2024-02-06 02:30:00,23.53428671923809,49.81583584604047,451.8327419806117,51.95336565405406,418.25324595377214,1,3,46.57255776674975,22.26923281903456,13.260399074681107,1.330250192781385,0.1596300231337662,14,4,1,1
2024-02-06 02:45:00,23.645035840204937,41.41659700603793,448.23137001840274,57.32191267223383,407.5359173129099,1,8,24.02450184643039,22.703054971623644,23.339626945812697,0.9192492493189658,0.1103099099182759,12,6,0,0
2024-02-06 03:00:00,23.85635173342973,40.76489970739522,195.5184845526157,58.93467457846791,392.9062369302666,0,4,46.98043214486815,24.24800087491229,45.33706056041573,0.6939939562233972,0.0832792747468076,10,4,0,0
2024-02-06 03:15:00,20.370223258670453,45.19470924039605,280.49573767239525,42.11811608807516,377.5922694380547,0,1,45.54655720063617,22.400674698191864,51.71208881133305,0.7848526766106136,0.0941823211932736,13,5,0,0
2024-02-06 03:30:00,21.79232864272136,38.27380831797596,493.9958624563501,43.0965722519544,426.8581330913202,1,6,58.2144802814742,21.866036845525635,76.36104796141586,1.0051640182933148,0.1206196821951977,8,9,1,0
2024-02-06 03:45:00,20.57934529762565,49.249417759253376,408.80499052399614,58.89472517566159,372.6272430003186,1,10,35.677049034925126,22.46623746512993,44.73324266661878,1.0313307926731756,0.123759695120781,14,12,1,0
2024-02-06 04:00:00,24.31551712937797,46.79517521623328,110.86696849022393,54.73070456669585,419.23543061544143,0,1,16.427044945592804,22.895649020175245,78.98646210355388,1.3055808264412336,0.156669699172948,2,7,1,1
2024-02-06 04:15:00,23.11649063413779,36.34116503468389,126.0818365041968,57.65987649659546,373.3332822649327,1,5,50.37194345899563,20.945388268891744,61.83463070454575,1.2913527236523343,0.1549623268382801,3,8,1,0
2024-02-06 04:30:00,21.654490124263248,41.26371163677393,285.5725507249331,44.052652682706864,412.5330169954454,1,7,83.0202884345762,24.504538651334958,11.309973942382246,1.081366557204575,0.1297639868645489,12,5,1,0
2024-02-06 04:45:00,20.31779175143012,48.18677461343247,463.688082344624,51.75171742218804,424.7078267129029,1,6,66.40122280676023,23.37093474414807,15.63314383928386,1.2807854833654764,0.1536942580038571,9,5,1,0
2024-02-06 05:00:00,21.554911608578312,49.17098033437115,315.4807191810857,54.022791888349474,371.8713888906539,1,2,33.836786592521584,23.166344586687444,43.70337254497708,0.691773458293671,0.0830128149952405,2,13,0,0
2024-02-06 05:15:00,21.625916610133736,42.01102266874805,299.1250032137161,53.602237708939455,355.99433008613084,0,4,93.55230227588572,20.49748113090319,39.68893930890396,0.5500645270932943,0.0660077432511953,14,11,0,0
2024-02-06 05:30:00,23.64803089169032,44.20117083816061,142.18947998265224,48.16303381733396,363.0973742994174,0,2,91.22075712491822,23.02086969086296,74.35442696372945,1.3736338226347002,0.164836058716164,6,7,1,0
2024-02-06 05:45:00,23.187787356776067,37.50550919138113,362.7120418897176,40.30789783382617,410.5996967271025,0,1,20.93483993840988,20.604803311192462,58.07371397973519,0.5755544937627696,0.0690665392515323,12,11,0,0
2024-02-06 06:00:00,24.436063712881637,49.86752939205465,428.8412642400902,51.65852113608526,434.9446406225736,0,3,3.9417585120362975,20.393488375977,38.81330810022493,0.7466884297439973,0.0896026115692796,4,13,0,1
2024-02-06 06:15:00,22.361074625809746,38.47507552075165,252.1680030030249,45.06203078359218,354.4996821235424,0,3,74.13087083507622,22.636554478211966,17.076028345038562,1.1953189496243846,0.1434382739549261,7,14,1,0
2024-02-06 06:30:00,20.59797122969151,49.14097661202688,410.244740370131,49.005084922857804,423.4151259041646,0,7,82.76102613491533,22.01392767023248,22.683710232549515,0.9094479376273092,0.109133752515277,14,12,0,0
2024-02-06 06:45:00,23.566223936114973,44.74469973488553,485.7906615603246,59.151620301676346,384.1318645950052,1,1,96.78645659513552,22.94405135078112,57.550101846905896,1.376313969915509,0.165157676389861,14,8,1,0
2024-02-06 07:00:00,23.803925243084485,44.11605192318289,181.50658365107563,47.98070635284869,397.8528369919522,0,9,88.98363940883107,20.44611084028619,42.34388048997925,0.7979797946622695,0.0957575753594723,6,9,0,0
2024-02-06 07:15:00,22.80638598784748,42.69032766524763,309.3318524778965,56.79603213328853,442.8859549845566,1,6,60.053476820641485,22.15491531423629,51.492750886067206,0.5118713466693593,0.0614245616003231,10,14,0,0
2024-02-06 07:30:00,23.854835899772805,38.46004717576638,214.85518323383025,43.77081211498502,383.1971504735845,1,4,53.00523392123808,20.87393357522579,17.067743530223368,0.8006556405607441,0.0960786768672893,14,2,0,0
2024-02-06 07:45:00,22.468977981821958,37.64792048008263,417.14176761353576,53.449209960500575,396.5336933939486,1,3,2.784105126258629,24.935500429620586,66.29062523445658,1.0780750491848317,0.1293690059021797,9,3,1,0
2024-02-06 08:00:00,22.61366414690997,38.30729313605263,331.03734635246303,59.54013908877887,351.36824147606814,0,3,24.665644684477783,22.805751062175872,85.2538740855967,0.8759383754032933,0.1051126050483952,14,12,0,0
2024-02-06 08:15:00,22.137705091792743,37.79657393216382,353.8329670201215,42.037862017458735,358.15987200048386,1,2,45.96147517329264,23.43718430470434,25.79395067869006,1.0348727557587551,0.1241847306910506,9,12,1,0
2024-02-06 08:30:00,20.12709563372048,46.6937671035013,419.1656638463576,40.16639884454384,375.8591591134784,0,2,62.85039000835678,21.62709140341304,49.15142258318266,1.3765981188350187,0.1651917742602022,10,2,1,0
2024-02-06 08:45:00,20.53945713496652,40.25187888750095,258.388189064982,48.671655852652286,352.78522408210745,1,10,55.725183331841066,20.47369457389672,97.55273290209018,1.4124850542303684,0.1694982065076442,4,10,1,0
2024-02-06 09:00:00,20.15714592843367,35.867640148450946,466.03602736281726,41.85250966102734,413.1375326048251,1,5,74.26359896816905,24.879354313917684,33.32417405507277,0.7659740646541121,0.0919168877584934,1,7,0,0
2024-02-06 09:15:00,23.182052056318906,49.536539452112166,313.211546898456,54.96768699352462,392.6398356801623,0,9,27.976693088704085,21.43129517691592,59.50463449237612,0.9621404732699008,0.115456856792388,2,12,0,1
2024-02-06 09:30:00,21.571779905381632,48.25678827445138,163.1819291341392,58.29097327697118,404.8145202728022,1,2,56.49526076524732,22.11904092586787,9.019570020024435,1.0491440152414513,0.1258972818289741,8,2,1,0
2024-02-06 09:45:00,22.542853455823515,48.9162842479282,378.359647267521,48.68041945417518,367.464718589633,1,2,8.814224339079214,23.249319608512877,60.60150024794432,1.4491124568882472,0.1738934948265896,14,12,1,1
2024-02-06 10:00:00,24.537832369630465,49.92361733969653,417.3045401753018,45.17423284310882,379.5932029436616,1,6,41.366552358320696,20.12348648843056,8.963177330461791,1.4986173191643846,0.1798340782997261,10,14,1,1
2024-02-06 10:15:00,21.246461145744377,37.60842873829231,226.70467082701063,48.6880663801322,416.3824474852725,1,10,75.0160832954601,24.051295652586436,95.9235435323822,0.7354072488415266,0.0882488698609832,8,2,0,0
2024-02-06 10:30:00,22.05191461517815,40.94363028353988,442.8717027995012,54.468956357000025,446.53027236304,0,2,69.3400853429044,22.6828909501431,71.56626520723114,1.2269798713458155,0.1472375845614978,14,14,1,0
2024-02-06 10:45:00,23.77775569271524,46.37357713556137,462.45730190630655,40.18108323160742,355.04167736022094,1,4,99.0642737172179,21.391085935344112,78.81597881357064,0.8780310622331952,0.1053637274679834,2,14,0,0
2024-02-06 11:00:00,21.14399082745811,45.440309270806885,210.7617949511236,51.78907978969394,439.0384320855266,1,6,27.7891125987756,20.308039926462342,70.41043607716368,0.5081081968862132,0.0609729836263455,4,2,0,0
2024-02-06 11:15:00,20.384899549143967,37.30843859509783,493.4085890860888,52.26583369774758,407.68812013112085,0,5,49.81892991739792,20.81249207737221,58.97290360764658,0.5092525224359024,0.0611103026923082,1,12,0,0
2024-02-06 11:30:00,21.44875726456884,47.23749687485927,156.28461121950338,52.75376493791871,406.3919566755624,1,1,32.95304137739967,24.475169294267182,44.99127810855054,0.9605660075622556,0.1152679209074706,7,13,0,0
2024-02-06 11:45:00,20.80610643627002,38.36660857754991,180.806267360996,44.84044159961754,400.027853520776,1,6,44.060311405917474,23.430121119679452,85.83733797610624,0.9883349130043346,0.1186001895605201,4,4,0,0
2024-02-06 12:00:00,24.648488261712863,38.35726422233935,173.6899356952105,54.28105446756253,356.93940859041834,1,1,85.6950129869388,21.24950860818445,95.6835667543063,0.5225696965734427,0.0627083635888131,11,1,0,0
2024-02-06 12:15:00,24.04060189782209,43.05461634340121,457.59588400314817,41.82782972663553,358.98768517361606,1,3,68.42090751884867,20.328003824725148,49.90361729040813,1.1869274167743025,0.1424312900129163,14,2,1,0
2024-02-06 12:30:00,23.16701878255212,43.89409902262555,361.7170209299848,43.98540672933601,410.0912005659086,0,10,88.24411913475817,23.45307656193318,93.1535049155262,0.7940033885949531,0.0952804066313943,8,3,0,0
2024-02-06 12:45:00,24.35730295093859,43.70129311756717,160.84171328890915,57.54940093308964,384.0958571435558,1,5,20.351110833188645,22.862038629838825,58.33329099885175,1.0598931015359494,0.1271871721843139,9,7,1,0
2024-02-06 13:00:00,24.018360384495573,36.372302560966325,276.12936734733955,54.77446301453133,441.72680665776807,0,10,87.3361117841438,22.022597622291176,53.83841868964332,0.8009190731654188,0.0961102887798502,12,10,0,0
2024-02-06 13:15:00,20.932850294430175,48.1619129394557,346.1192100279208,40.27491108022691,390.6590537359472,1,5,5.976227417838443,21.81805724595032,45.44827329553567,0.6671343148693072,0.0800561177843168,9,1,0,0
2024-02-06 13:30:00,24.46279499244989,38.984000638830594,133.38563399575332,44.96752520739601,364.3281458702641,1,10,88.85992804371524,21.084071379645543,20.928776153011984,0.9071737385988752,0.108860848631865,3,6,0,0
2024-02-06 13:45:00,22.69671120957825,36.94272381924206,452.9665473629355,44.28812965986329,421.4718833502036,1,6,32.90737794607279,23.348056282687587,0.3719660818059189,0.7322733647905008,0.08787280377486,5,3,0,0
2024-02-06 14:00:00,24.037200775820317,48.331221198034655,421.4414141766141,45.41612656073945,379.335342144101,0,10,31.458763341406648,24.85334013896935,24.150622685606127,1.034800976919168,0.1241761172303001,6,3,1,1
2024-02-06 14:15:00,24.480456499617468,49.3347724734463,302.0827094306553,44.95119540559773,402.5470307355893,1,8,51.20885766986639,20.87857622918413,50.97231716035652,0.69882853028648,0.0838594236343776,6,4,0,1
2024-02-06 14:30:00,21.59001737485932,47.93191425898176,486.85064610366817,41.25052591485692,419.783278550517,1,5,94.06901877232318,22.98558310007752,37.99599522597526,1.0084059766446272,0.1210087171973552,10,13,1,0
2024-02-06 14:45:00,20.550259622638382,47.14274112087317,267.10439171003986,49.1788103319364,440.0264111202071,0,1,4.778136468140537,22.12092527872988,44.84852280026338,0.6573785148688676,0.0788854217842641,8,4,0,0
2024-02-06 15:00:00,21.139675812709708,44.82862970958533,493.6441276145992,54.6546694957233,429.2191194801676,0,5,35.22309750707453,22.233443608723324,98.06482195640496,1.170974709485785,0.1405169651382942,6,7,1,0
2024-02-06 15:15:00,22.13553894313128,43.26286055913709,367.1679995214509,52.13463449434873,417.6361067872724,0,3,85.65719886833357,21.270736400639077,35.02723706693276,1.253937684441424,0.1504725221329708,6,3,1,0
2024-02-06 15:30:00,24.090073829612464,36.30480139867115,353.8685093015766,53.4574333719616,417.9633182395144,0,4,39.60544774354668,24.125674378307096,45.21829393601079,0.6103942342499338,0.073247308109992,4,8,0,0
2024-02-06 15:45:00,24.30365291628172,41.12679819606048,166.381958118314,41.622983570724784,444.5924644032086,1,8,19.9156897597067,22.42627802073621,13.351555135281956,0.9678024120373392,0.1161362894444806,7,8,0,0
2024-02-06 16:00:00,20.034760652655955,40.59032775518471,452.7711033218576,59.02981420353574,379.5824097496536,1,7,42.47941813314118,22.71702926099132,4.795773243698765,0.5708717006548736,0.0685046040785848,14,11,0,0
